ec5_uuid,condition,date,msm,group,trial,phase,block_ID,Ind1,behaviour,partner,notes,playing,aggression,qualifier
9580308d-59fb-41a3-80c1-995a62e44b74,Playback,03-04-2025,649,C_3,3,morn2,morn2_C_3_trial3_first_play,NR,A,,,0,1,G
ef374882-19ec-44b1-b561-53f312e60554,Playback,03-04-2025,826,C_3,3,enrich,enrich_C_3_trial3_first_play,NR,D,,,0,1,S
19deb70a-432e-437e-af56-25c438d1e63f,Playback,04-04-2025,878,C_3,3,enrich,enrich_C_3_trial3_sec_play,MZ,PL,NR,,1,0,
19deb70a-432e-437e-af56-25c438d1e63f,Playback,04-04-2025,878,C_3,3,enrich,enrich_C_3_trial3_sec_play,NR,PL,,,1,0,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,880,C_3,3,enrich,enrich_C_3_trial3_sec_play,MZ,PL,"GG, SB, NR",,1,0,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,880,C_3,3,enrich,enrich_C_3_trial3_sec_play,SB,PL,"GG, MZ, NR",,1,0,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,880,C_3,3,enrich,enrich_C_3_trial3_sec_play,GG,PL,"MZ, SB, NR",,1,0,
51231596-dfb1-423f-ab35-f640822ddd00,Playback,04-04-2025,880,C_3,3,enrich,enrich_C_3_trial3_sec_play,NR,PL,"MZ, SB, GG",,1,0,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,882,C_3,3,enrich,enrich_C_3_trial3_sec_play,MZ,PL,"GG, SB, NR",,1,0,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,882,C_3,3,enrich,enrich_C_3_trial3_sec_play,SB,PL,"GG, MZ, NR",,1,0,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,882,C_3,3,enrich,enrich_C_3_trial3_sec_play,GG,PL,"MZ, SB, NR",,1,0,
08315f4f-0411-467a-8ac9-acec3a4e65be,Playback,04-04-2025,882,C_3,3,enrich,enrich_C_3_trial3_sec_play,NR,PL,"MZ, SB, GG",,1,0,
46aa059f-8dc8-43f8-9320-6e93e516b659,Playback,04-04-2025,884,C_3,3,enrich,enrich_C_3_trial3_sec_play,MZ,PL,"GG, SB, NR",,1,0,
46aa059f-8dc8-43f8-9320-6e93e516b659,Playback,04-04-2025,884,C_3,3,enrich,enrich_C_3_trial3_sec_play,SB,PL,"GG, MZ, NR",,1,0,
46aa059f-8dc8-43f8-9320-6e93e516b659,Playback,04-04-2025,884,C_3,3,enrich,enrich_C_3_trial3_sec_play,GG,PL,"MZ, SB, NR",,1,0,
46aa059f-8dc8-43f8-9320-6e93e516b659,Playback,04-04-2025,884,C_3,3,enrich,enrich_C_3_trial3_sec_play,NR,PL,"MZ, SB, GG",,1,0,
1153239d-c054-4dbc-ae89-80f9c56d9811,Crow,16-04-2025,575,C_3,4,morn1,morn1_C_3_trial4_first_cont,SB,D,,,0,1,S
53893950-20d4-4fd0-aa2b-d4dfb93b1470,Crow,16-04-2025,599,C_3,4,morn1,morn1_C_3_trial4_first_cont,SB,PL,NR,,1,0,
53893950-20d4-4fd0-aa2b-d4dfb93b1470,Crow,16-04-2025,599,C_3,4,morn1,morn1_C_3_trial4_first_cont,NR,PL,SB,,1,0,
0251fb6e-ddcf-4a9c-af53-189ed22e8980,Crow,16-04-2025,607,C_3,4,morn1,morn1_C_3_trial4_first_cont,SB,D,,,0,1,S
7ed783dc-9b49-4cb9-9fde-a64ff4a231a2,Crow,16-04-2025,611,C_3,4,morn1,morn1_C_3_trial4_first_cont,SB,PL,NR,,1,0,
7ed783dc-9b49-4cb9-9fde-a64ff4a231a2,Crow,16-04-2025,611,C_3,4,morn1,morn1_C_3_trial4_first_cont,NR,PL,SB,,1,0,
721bba2d-095c-435e-9a3f-369912de5540,Crow,16-04-2025,629,C_3,4,morn1,morn1_C_3_trial4_first_cont,MZ,D,,Calls from other cage,0,1,S
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,Crow,16-04-2025,653,C_3,4,morn2,morn2_C_3_trial4_first_cont,MZ,A,,Fighting in other cage,0,1,G
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,Crow,16-04-2025,653,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,A,,,0,1,G
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,Crow,16-04-2025,653,C_3,4,morn2,morn2_C_3_trial4_first_cont,LN,A,,,0,1,G
26cfa82a-ddf8-4fc1-b040-1a2f4a02f74e,Crow,16-04-2025,653,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,A,,,0,1,G
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,Crow,16-04-2025,657,C_3,4,morn2,morn2_C_3_trial4_first_cont,MZ,A,,NR attacked SB,0,1,G
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,Crow,16-04-2025,657,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,A,,Chasing NR support by GG and LN,0,1,G
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,Crow,16-04-2025,657,C_3,4,morn2,morn2_C_3_trial4_first_cont,GG,A,,,0,1,G
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,Crow,16-04-2025,657,C_3,4,morn2,morn2_C_3_trial4_first_cont,LN,A,,,0,1,G
eb35670e-ac5e-4c7a-b9a9-3a24b907491a,Crow,16-04-2025,657,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,A,,Atacked SB got support by MZ when he got chased by SB,0,1,G
f4984157-48cd-4299-b726-93c5feec2a74,Crow,16-04-2025,663,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,"MZ, NR",,1,0,
f4984157-48cd-4299-b726-93c5feec2a74,Crow,16-04-2025,663,C_3,4,morn2,morn2_C_3_trial4_first_cont,GG,PL,"SB, NR",,1,0,
f4984157-48cd-4299-b726-93c5feec2a74,Crow,16-04-2025,663,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,"GG, SB",,1,0,
f2319a74-93d1-470d-95f8-739d7200b0d7,Crow,16-04-2025,665,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,NR,,1,0,
f2319a74-93d1-470d-95f8-739d7200b0d7,Crow,16-04-2025,665,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,SB,,1,0,
febc6035-b801-4709-bf8a-f179a4bfa44d,Crow,16-04-2025,667,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,NR,,1,0,
febc6035-b801-4709-bf8a-f179a4bfa44d,Crow,16-04-2025,667,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,SB,,1,0,
663ac26d-c2ff-4dfc-ad9e-8163989db05f,Crow,16-04-2025,677,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,NR,,1,0,
663ac26d-c2ff-4dfc-ad9e-8163989db05f,Crow,16-04-2025,677,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,SB,,1,0,
c281d57b-0f2c-47da-b8f9-428f101f2813,Crow,16-04-2025,679,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,NR,,1,0,
c281d57b-0f2c-47da-b8f9-428f101f2813,Crow,16-04-2025,679,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,SB,,1,0,
e3bb935d-6330-42c2-bda5-45347daa45ab,Crow,16-04-2025,689,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,NR,,1,0,
e3bb935d-6330-42c2-bda5-45347daa45ab,Crow,16-04-2025,689,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,SB,,1,0,
2c555886-fc15-4dda-9f27-06cdea5376ae,Crow,16-04-2025,691,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,NR,,1,0,
2c555886-fc15-4dda-9f27-06cdea5376ae,Crow,16-04-2025,691,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,SB,,1,0,
dee8aa80-13c1-4980-91b2-0129641326cd,Crow,16-04-2025,699,C_3,4,morn2,morn2_C_3_trial4_first_cont,SB,PL,NR,,1,0,
dee8aa80-13c1-4980-91b2-0129641326cd,Crow,16-04-2025,699,C_3,4,morn2,morn2_C_3_trial4_first_cont,NR,PL,SB,,1,0,
ca28fd7f-3cfd-4902-b1f3-427fafedbb6f,Crow,16-04-2025,841,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,NR,,1,0,
ca28fd7f-3cfd-4902-b1f3-427fafedbb6f,Crow,16-04-2025,841,C_3,4,enrich,enrich_C_3_trial4_first_cont,NR,PL,SB,,1,0,
ea923a30-8586-4d4f-8196-21a933b33ae3,Crow,16-04-2025,865,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,NR,,1,0,
ea923a30-8586-4d4f-8196-21a933b33ae3,Crow,16-04-2025,865,C_3,4,enrich,enrich_C_3_trial4_first_cont,NR,PL,SB,,1,0,
f674f022-ddaa-4ce5-93ac-28cf593f9f69,Crow,16-04-2025,869,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,NR,,1,0,
f674f022-ddaa-4ce5-93ac-28cf593f9f69,Crow,16-04-2025,869,C_3,4,enrich,enrich_C_3_trial4_first_cont,NR,PL,SB,,1,0,
37e1a06a-c99f-4c0e-a823-88b47ce1dd22,Crow,16-04-2025,873,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,NR,,1,0,
37e1a06a-c99f-4c0e-a823-88b47ce1dd22,Crow,16-04-2025,873,C_3,4,enrich,enrich_C_3_trial4_first_cont,NR,PL,SB,,1,0,
5643bdf2-1f37-4b22-b002-77f733a05d5e,Crow,16-04-2025,875,C_3,4,enrich,enrich_C_3_trial4_first_cont,MZ,PL,"SB, NR",,1,0,
5643bdf2-1f37-4b22-b002-77f733a05d5e,Crow,16-04-2025,875,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,"NR, MZ",,1,0,
5643bdf2-1f37-4b22-b002-77f733a05d5e,Crow,16-04-2025,875,C_3,4,enrich,enrich_C_3_trial4_first_cont,NR,PL,"SB, MZ",,1,0,
8cbb0620-68f7-44e5-827a-aa39d26425a7,Crow,16-04-2025,879,C_3,4,enrich,enrich_C_3_trial4_first_cont,MZ,PL,NR,,1,0,
8cbb0620-68f7-44e5-827a-aa39d26425a7,Crow,16-04-2025,879,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,LN,,1,0,
8cbb0620-68f7-44e5-827a-aa39d26425a7,Crow,16-04-2025,879,C_3,4,enrich,enrich_C_3_trial4_first_cont,LN,PL,SB,,1,0,
8cbb0620-68f7-44e5-827a-aa39d26425a7,Crow,16-04-2025,879,C_3,4,enrich,enrich_C_3_trial4_first_cont,NR,PL,MZ,,1,0,
5118df9b-b612-427a-be0f-d3e002a87e4b,Crow,16-04-2025,881,C_3,4,enrich,enrich_C_3_trial4_first_cont,MZ,PL,NR,,1,0,
5118df9b-b612-427a-be0f-d3e002a87e4b,Crow,16-04-2025,881,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,LN,,1,0,
5118df9b-b612-427a-be0f-d3e002a87e4b,Crow,16-04-2025,881,C_3,4,enrich,enrich_C_3_trial4_first_cont,LN,PL,SB,,1,0,
5118df9b-b612-427a-be0f-d3e002a87e4b,Crow,16-04-2025,881,C_3,4,enrich,enrich_C_3_trial4_first_cont,NR,PL,MZ,,1,0,
bdd0324d-f2dc-470d-b7b4-a95d95db830d,Crow,16-04-2025,883,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,LN,,1,0,
bdd0324d-f2dc-470d-b7b4-a95d95db830d,Crow,16-04-2025,883,C_3,4,enrich,enrich_C_3_trial4_first_cont,LN,PL,SB,,1,0,
95645be2-a8bf-4af7-a6f1-a5543faab401,Crow,16-04-2025,885,C_3,4,enrich,enrich_C_3_trial4_first_cont,SB,PL,LN,,1,0,
95645be2-a8bf-4af7-a6f1-a5543faab401,Crow,16-04-2025,885,C_3,4,enrich,enrich_C_3_trial4_first_cont,LN,PL,SB,,1,0,
ba9e16f8-9f80-489b-9500-b908c0b1e23a,Crow,17-04-2025,701,C_3,4,morn2,morn2_C_3_trial4_sec_cont,MZ,PL,"GG, SB",,1,0,
ba9e16f8-9f80-489b-9500-b908c0b1e23a,Crow,17-04-2025,701,C_3,4,morn2,morn2_C_3_trial4_sec_cont,SB,PL,"MZ, GG",,1,0,
ba9e16f8-9f80-489b-9500-b908c0b1e23a,Crow,17-04-2025,701,C_3,4,morn2,morn2_C_3_trial4_sec_cont,GG,PL,"SB, MZ",,1,0,
aae2ee24-bcdf-4670-b6bb-43e1903140a5,Crow,17-04-2025,880,C_3,4,enrich,enrich_C_3_trial4_sec_cont,SB,PL,NR,,1,0,
aae2ee24-bcdf-4670-b6bb-43e1903140a5,Crow,17-04-2025,880,C_3,4,enrich,enrich_C_3_trial4_sec_cont,NR,PL,SB,,1,0,
a7d080ad-221b-4a24-9729-f21728adf16f,Crow,17-04-2025,883,C_3,4,enrich,enrich_C_3_trial4_sec_cont,SB,PL,NR,,1,0,
a7d080ad-221b-4a24-9729-f21728adf16f,Crow,17-04-2025,883,C_3,4,enrich,enrich_C_3_trial4_sec_cont,NR,PL,SB,,1,0,
1347d64a-30f7-4939-a0eb-75ad31e99013,Crow,17-04-2025,884,C_3,4,enrich,enrich_C_3_trial4_sec_cont,SB,PL,NR,,1,0,
1347d64a-30f7-4939-a0eb-75ad31e99013,Crow,17-04-2025,884,C_3,4,enrich,enrich_C_3_trial4_sec_cont,NR,PL,SB,,1,0,
dd32b829-7524-4ea0-aa3d-d2e62a028d7a,Crow,30-04-2025,582,C_3,5,morn1,morn1_C_3_trial5_first_cont,SB,PL,NR,,1,0,
dd32b829-7524-4ea0-aa3d-d2e62a028d7a,Crow,30-04-2025,582,C_3,5,morn1,morn1_C_3_trial5_first_cont,NR,PL,SB,,1,0,
840620d4-2ace-488a-add8-7192634bde30,Crow,30-04-2025,596,C_3,5,morn1,morn1_C_3_trial5_first_cont,SB,PL,NR,,1,0,
840620d4-2ace-488a-add8-7192634bde30,Crow,30-04-2025,596,C_3,5,morn1,morn1_C_3_trial5_first_cont,NR,PL,SB,,1,0,
02706ebc-a05e-4701-a608-72f983114d27,Crow,30-04-2025,598,C_3,5,morn1,morn1_C_3_trial5_first_cont,SB,PL,NR,,1,0,
02706ebc-a05e-4701-a608-72f983114d27,Crow,30-04-2025,598,C_3,5,morn1,morn1_C_3_trial5_first_cont,NR,PL,SB,,1,0,
b19e0c1f-1136-48d7-b05e-b477996e0d97,Crow,30-04-2025,602,C_3,5,morn1,morn1_C_3_trial5_first_cont,MZ,PL,SB,,1,0,
b19e0c1f-1136-48d7-b05e-b477996e0d97,Crow,30-04-2025,602,C_3,5,morn1,morn1_C_3_trial5_first_cont,SB,PL,MZ,,1,0,
bb22bdbf-6119-4573-87ab-04d1bf209ec6,Crow,30-04-2025,646,C_3,5,morn2,morn2_C_3_trial5_first_cont,SB,PL,GG,,1,0,
bb22bdbf-6119-4573-87ab-04d1bf209ec6,Crow,30-04-2025,646,C_3,5,morn2,morn2_C_3_trial5_first_cont,GG,PL,SB,,1,0,
1a12b818-86f6-4358-b5b4-0f017ee18ae1,Crow,30-04-2025,648,C_3,5,morn2,morn2_C_3_trial5_first_cont,SB,PL,GG,,1,0,
1a12b818-86f6-4358-b5b4-0f017ee18ae1,Crow,30-04-2025,648,C_3,5,morn2,morn2_C_3_trial5_first_cont,GG,PL,,,1,0,
bc96cc96-e0ce-4bda-a184-b62b9c2bfab5,Crow,30-04-2025,650,C_3,5,morn2,morn2_C_3_trial5_first_cont,SB,PL,"NR, LN, GG",,1,0,
bc96cc96-e0ce-4bda-a184-b62b9c2bfab5,Crow,30-04-2025,650,C_3,5,morn2,morn2_C_3_trial5_first_cont,GG,PL,"NR, SB, LN",,1,0,
bc96cc96-e0ce-4bda-a184-b62b9c2bfab5,Crow,30-04-2025,650,C_3,5,morn2,morn2_C_3_trial5_first_cont,LN,PL,"NR, GG, SB",,1,0,
bc96cc96-e0ce-4bda-a184-b62b9c2bfab5,Crow,30-04-2025,650,C_3,5,morn2,morn2_C_3_trial5_first_cont,NR,PL,"LN, GG, SB",,1,0,
80057694-615c-4903-8267-5d38548d19ff,Crow,30-04-2025,652,C_3,5,morn2,morn2_C_3_trial5_first_cont,GG,PL,LN,,1,0,
80057694-615c-4903-8267-5d38548d19ff,Crow,30-04-2025,652,C_3,5,morn2,morn2_C_3_trial5_first_cont,LN,PL,GG,,1,0,
dc1d46c9-5cd7-4c3b-a161-7e1c80be8b7b,Crow,30-04-2025,654,C_3,5,morn2,morn2_C_3_trial5_first_cont,GG,PL,LN,,1,0,
dc1d46c9-5cd7-4c3b-a161-7e1c80be8b7b,Crow,30-04-2025,654,C_3,5,morn2,morn2_C_3_trial5_first_cont,LN,PL,GG,,1,0,
43aa72c0-f947-46d0-b8cd-d37a9a0a59b1,Crow,30-04-2025,662,C_3,5,morn2,morn2_C_3_trial5_first_cont,MZ,D,,,0,1,S
43aa72c0-f947-46d0-b8cd-d37a9a0a59b1,Crow,30-04-2025,662,C_3,5,morn2,morn2_C_3_trial5_first_cont,GG,PL,NR,,1,0,
43aa72c0-f947-46d0-b8cd-d37a9a0a59b1,Crow,30-04-2025,662,C_3,5,morn2,morn2_C_3_trial5_first_cont,NR,PL,GG,,1,0,
f8f2cc6d-dde9-4050-a519-6413af33bb93,Crow,30-04-2025,680,C_3,5,morn2,morn2_C_3_trial5_first_cont,SB,PL,NR,,1,0,
f8f2cc6d-dde9-4050-a519-6413af33bb93,Crow,30-04-2025,680,C_3,5,morn2,morn2_C_3_trial5_first_cont,NR,PL,SB,,1,0,
378f2434-331f-42ed-b983-1cf2fed17c72,Crow,30-04-2025,808,C_3,5,enrich,enrich_C_3_trial5_first_cont,SB,D,,,0,1,S
9c8b93bf-bbf1-4ac2-8d32-7de800c39012,Crow,30-04-2025,834,C_3,5,enrich,enrich_C_3_trial5_first_cont,MZ,PL,LN,,1,0,
9c8b93bf-bbf1-4ac2-8d32-7de800c39012,Crow,30-04-2025,834,C_3,5,enrich,enrich_C_3_trial5_first_cont,LN,PL,MZ,,1,0,
a9e5c8e2-b2e5-4d8a-9b29-90f1e060d414,Crow,30-04-2025,842,C_3,5,enrich,enrich_C_3_trial5_first_cont,SB,D,,,0,1,S
584208de-ae9f-40ed-91c6-79b2262d1dd7,Crow,30-04-2025,874,C_3,5,enrich,enrich_C_3_trial5_first_cont,SB,PL,NR,,1,0,
584208de-ae9f-40ed-91c6-79b2262d1dd7,Crow,30-04-2025,874,C_3,5,enrich,enrich_C_3_trial5_first_cont,NR,PL,SB,,1,0,
ddcbc91e-d405-4da2-b7cf-c9ce3241b815,Crow,01-05-2025,575,C_3,5,morn1,morn1_C_3_trial5_sec_cont,MZ,PL,NR,,1,0,
ddcbc91e-d405-4da2-b7cf-c9ce3241b815,Crow,01-05-2025,575,C_3,5,morn1,morn1_C_3_trial5_sec_cont,NR,PL,MZ,,1,0,
ff429a11-7a8d-4637-bec9-5dd4f1c13ac5,Crow,01-05-2025,597,C_3,5,morn1,morn1_C_3_trial5_sec_cont,SB,PL,NR,,1,0,
ff429a11-7a8d-4637-bec9-5dd4f1c13ac5,Crow,01-05-2025,597,C_3,5,morn1,morn1_C_3_trial5_sec_cont,NR,PL,SB,,1,0,
3b30d759-47c6-47bd-ae72-4f2b4037fafa,Crow,01-05-2025,607,C_3,5,morn1,morn1_C_3_trial5_sec_cont,SB,PL,NR,,1,0,
3b30d759-47c6-47bd-ae72-4f2b4037fafa,Crow,01-05-2025,607,C_3,5,morn1,morn1_C_3_trial5_sec_cont,NR,PL,SB,,1,0,
8cc8fee1-6801-49dc-a859-5f039d1014ee,Crow,01-05-2025,609,C_3,5,morn1,morn1_C_3_trial5_sec_cont,SB,PL,NR,,1,0,
8cc8fee1-6801-49dc-a859-5f039d1014ee,Crow,01-05-2025,609,C_3,5,morn1,morn1_C_3_trial5_sec_cont,NR,PL,SB,,1,0,
86dda5ca-d65a-41fb-b49a-f26d8997d245,Crow,01-05-2025,611,C_3,5,morn1,morn1_C_3_trial5_sec_cont,SB,D,,,0,1,S
a35848db-2ae4-494c-90dd-c37ff729d02c,Crow,01-05-2025,613,C_3,5,morn1,morn1_C_3_trial5_sec_cont,SB,D,,,0,1,S
6e6db7a4-e78c-45f6-964c-9f222718c01f,Crow,01-05-2025,681,C_3,5,morn2,morn2_C_3_trial5_sec_cont,MZ,D,,,0,1,S
ccc94b5f-113f-4b97-a19e-abe2c21d6fc4,Crow,01-05-2025,685,C_3,5,morn2,morn2_C_3_trial5_sec_cont,MZ,D,,,0,1,S
81a7fe4b-a545-4667-8d74-8617db7d4cdb,Crow,01-05-2025,687,C_3,5,morn2,morn2_C_3_trial5_sec_cont,MZ,D,,,0,1,S
94913815-783d-481b-9344-98f4a3badf21,Crow,01-05-2025,841,C_3,5,enrich,enrich_C_3_trial5_sec_cont,SB,PL,LN,,1,0,
94913815-783d-481b-9344-98f4a3badf21,Crow,01-05-2025,841,C_3,5,enrich,enrich_C_3_trial5_sec_cont,LN,PL,SB,,1,0,
311a7e87-f57f-4095-9b10-4e2f39b19a8f,Crow,01-05-2025,843,C_3,5,enrich,enrich_C_3_trial5_sec_cont,SB,PL,LN,,1,0,
311a7e87-f57f-4095-9b10-4e2f39b19a8f,Crow,01-05-2025,843,C_3,5,enrich,enrich_C_3_trial5_sec_cont,LN,PL,SB,,1,0,
7160e0df-95e6-4227-9617-44078ea2f428,Crow,01-05-2025,845,C_3,5,enrich,enrich_C_3_trial5_sec_cont,SB,PL,LN,,1,0,
7160e0df-95e6-4227-9617-44078ea2f428,Crow,01-05-2025,845,C_3,5,enrich,enrich_C_3_trial5_sec_cont,LN,PL,SB,,1,0,
bcdbcf78-8af9-442a-bf0b-90f9aa872ba8,Crow,01-05-2025,847,C_3,5,enrich,enrich_C_3_trial5_sec_cont,MZ,PL,NR,,1,0,
bcdbcf78-8af9-442a-bf0b-90f9aa872ba8,Crow,01-05-2025,847,C_3,5,enrich,enrich_C_3_trial5_sec_cont,SB,PL,LN,,1,0,
bcdbcf78-8af9-442a-bf0b-90f9aa872ba8,Crow,01-05-2025,847,C_3,5,enrich,enrich_C_3_trial5_sec_cont,LN,PL,SB,,1,0,
bcdbcf78-8af9-442a-bf0b-90f9aa872ba8,Crow,01-05-2025,847,C_3,5,enrich,enrich_C_3_trial5_sec_cont,NR,PL,MZ,,1,0,
b96c76a0-f2c2-4069-9df0-d0251a73a149,Crow,01-05-2025,851,C_3,5,enrich,enrich_C_3_trial5_sec_cont,SB,PL,NR,,1,0,
b96c76a0-f2c2-4069-9df0-d0251a73a149,Crow,01-05-2025,851,C_3,5,enrich,enrich_C_3_trial5_sec_cont,NR,PL,SB,,1,0,
05650785-e550-4ae7-9aab-aec8f3575f63,Crow,01-05-2025,853,C_3,5,enrich,enrich_C_3_trial5_sec_cont,SB,PL,NR,,1,0,
05650785-e550-4ae7-9aab-aec8f3575f63,Crow,01-05-2025,853,C_3,5,enrich,enrich_C_3_trial5_sec_cont,NR,PL,SB,,1,0,
0d1b424d-1f15-46b9-94f7-a45626e0a1b1,Playback,14-05-2025,618,C_3,6,morn1,morn1_C_3_trial6_first_play,SB,PL,NR,,1,0,
0d1b424d-1f15-46b9-94f7-a45626e0a1b1,Playback,14-05-2025,618,C_3,6,morn1,morn1_C_3_trial6_first_play,NR,PL,SB,,1,0,
f6a33e71-c19b-46f2-a8a6-a494c4d388f8,Playback,14-05-2025,626,C_3,6,morn1,morn1_C_3_trial6_first_play,SB,PL,NR,,1,0,
f6a33e71-c19b-46f2-a8a6-a494c4d388f8,Playback,14-05-2025,626,C_3,6,morn1,morn1_C_3_trial6_first_play,NR,PL,SB,,1,0,
8f058e24-cebb-40d9-b085-8b85526ce90b,Playback,14-05-2025,630,C_3,6,morn1,morn1_C_3_trial6_first_play,MZ,PL,SB,,1,0,
8f058e24-cebb-40d9-b085-8b85526ce90b,Playback,14-05-2025,630,C_3,6,morn1,morn1_C_3_trial6_first_play,SB,PL,,,1,0,
73126f71-023f-4da6-8446-d12694518443,Playback,14-05-2025,646,C_3,6,morn2,morn2_C_3_trial6_first_play,MZ,D,,,0,1,S
d3341bf2-de36-455a-a8b0-ff0c7f97b647,Playback,14-05-2025,650,C_3,6,morn2,morn2_C_3_trial6_first_play,SB,PL,LN,,1,0,
d3341bf2-de36-455a-a8b0-ff0c7f97b647,Playback,14-05-2025,650,C_3,6,morn2,morn2_C_3_trial6_first_play,LN,PL,SB,,1,0,
83d0ccf3-75b8-4cc6-af97-8512c6782d52,Playback,14-05-2025,654,C_3,6,morn2,morn2_C_3_trial6_first_play,SB,PL,NR,,1,0,
83d0ccf3-75b8-4cc6-af97-8512c6782d52,Playback,14-05-2025,654,C_3,6,morn2,morn2_C_3_trial6_first_play,NR,PL,SB,,1,0,
b36174bd-2b23-401e-9a64-f72709cfab48,Playback,14-05-2025,664,C_3,6,morn2,morn2_C_3_trial6_first_play,SB,PL,NR,,1,0,
b36174bd-2b23-401e-9a64-f72709cfab48,Playback,14-05-2025,664,C_3,6,morn2,morn2_C_3_trial6_first_play,NR,PL,SB,,1,0,
716bff94-a000-4b1f-9564-908752b54198,Playback,14-05-2025,862,C_3,6,enrich,enrich_C_3_trial6_first_play,SB,PL,GG,,1,0,
716bff94-a000-4b1f-9564-908752b54198,Playback,14-05-2025,862,C_3,6,enrich,enrich_C_3_trial6_first_play,GG,PL,SB,,1,0,
f3cde643-4d0d-4b98-af7e-55b86ed15ff8,Playback,14-05-2025,886,C_3,6,enrich,enrich_C_3_trial6_first_play,SB,PL,NR,,1,0,
f3cde643-4d0d-4b98-af7e-55b86ed15ff8,Playback,14-05-2025,886,C_3,6,enrich,enrich_C_3_trial6_first_play,NR,PL,SB,,1,0,
5df8ce77-e27a-48c0-b68a-4c266165ba42,Playback,15-05-2025,590,C_3,6,morn1,morn1_C_3_trial6_sec_play,GG,PL,NR,,1,0,
5df8ce77-e27a-48c0-b68a-4c266165ba42,Playback,15-05-2025,590,C_3,6,morn1,morn1_C_3_trial6_sec_play,NR,PL,GG,,1,0,
33c3b347-bc69-42cc-b5d2-33e52ace4c44,Playback,15-05-2025,628,C_3,6,morn1,morn1_C_3_trial6_sec_play,SB,PL,NR,,1,0,
33c3b347-bc69-42cc-b5d2-33e52ace4c44,Playback,15-05-2025,628,C_3,6,morn1,morn1_C_3_trial6_sec_play,NR,PL,SB,,1,0,
ca3d9dd5-474e-4c89-b7e2-a16f6e7131db,Playback,15-05-2025,646,C_3,6,morn2,morn2_C_3_trial6_sec_play,MZ,D,,,0,1,S
2b7c8570-d2b6-4ebd-a72b-d3af038ee73e,Playback,15-05-2025,648,C_3,6,morn2,morn2_C_3_trial6_sec_play,MZ,D,,,0,1,S
f201d22b-9cda-4604-827b-ac77297ce260,Playback,15-05-2025,660,C_3,6,morn2,morn2_C_3_trial6_sec_play,SB,PL,NR,,1,0,
f201d22b-9cda-4604-827b-ac77297ce260,Playback,15-05-2025,660,C_3,6,morn2,morn2_C_3_trial6_sec_play,NR,PL,SB,,1,0,
b4c87654-859b-47cf-88d4-e41cfd056d3f,Playback,15-05-2025,664,C_3,6,morn2,morn2_C_3_trial6_sec_play,SB,PL,LN,,1,0,
b4c87654-859b-47cf-88d4-e41cfd056d3f,Playback,15-05-2025,664,C_3,6,morn2,morn2_C_3_trial6_sec_play,LN,PL,SB,,1,0,
b427a618-57bd-4cbd-95b3-932957929b6d,Playback,15-05-2025,666,C_3,6,morn2,morn2_C_3_trial6_sec_play,SB,PL,LN,,1,0,
